student_id,gender,year_of_study,department,sleep_time,wake_up_time,alarm_usage,morning_productivity,night_productivity,cleanliness_score,room_organization_level,noise_tolerance,study_noise_preference,fan_or_cooler_preference,study_habit,daily_study_hours,food_preference,exam_preparation_style,introvert_extrovert_score,social_frequency,relationship_status,smoking_drinking,workout,gaming,anime,room_stay_duration,career_interest,cult_sports,language
1348,female,3,Civil,0,7,0,10,7,4,6,9,light_music,cooler,exam_crammer,8,non_veg,group_study,10,medium,single,1,1,0,1,17,management,none,Dont Care
1349,female,4,AI,23,8,1,3,3,3,5,7,light_music,cooler,regular,2,veg,last_minute,5,high,single,0,0,0,0,8,electronics,none,Tamil
1350,male,1,MNC,22,8,0,5,3,8,10,8,light_music,fan,night_before,3,non_veg,group_study,5,medium,committed,0,0,0,0,11,software,both,Dont Care
1351,female,4,EEE,1,8,0,0,8,6,5,3,silence,fan,regular,7,non_veg,early_planner,10,medium,single,0,0,1,0,21,mechanical,sports,Telugu
1352,male,4,MNC,1,9,1,4,9,1,1,0,cafe_noise,cooler,night_before,3,non_veg,early_planner,8,high,single,0,0,0,0,9,software,cultural,English
1353,male,3,AI,23,7,1,8,8,0,0,2,silence,fan,exam_crammer,2,non_veg,group_study,1,high,single,0,1,0,0,8,management,none,Multilingual
1354,female,2,EEE,1,10,1,5,10,8,10,0,light_music,cooler,night_before,1,veg,early_planner,3,medium,single,0,0,1,0,12,civil,both,Dont Care
1355,female,2,ECE,0,9,1,2,6,0,2,6,cafe_noise,cooler,exam_crammer,0,veg,last_minute,4,medium,committed,0,0,1,1,11,robotics,cultural,Dont Care
1356,male,4,Metallurgy,1,6,1,8,10,5,7,0,light_music,fan,exam_crammer,6,veg,group_study,0,medium,committed,1,1,0,0,17,software,none,Tamil
1357,female,4,Others,1,8,1,0,10,1,2,10,silence,fan,night_before,3,non_veg,early_planner,7,high,committed,0,0,0,0,11,robotics,cultural,Multilingual
1358,female,3,AI,3,10,1,2,10,3,5,3,silence,fan,exam_crammer,1,non_veg,early_planner,7,high,single,0,0,1,0,16,ai_ml,cultural,Dont Care
1359,male,4,AI,1,9,0,2,6,5,3,0,cafe_noise,cooler,night_before,1,veg,group_study,5,high,single,1,0,0,1,16,ai_ml,sports,Telugu
1360,male,3,AI,0,7,0,9,10,4,6,1,silence,cooler,exam_crammer,2,non_veg,early_planner,4,medium,single,0,1,0,0,8,robotics,sports,Hindi
1361,female,2,EEE,22,7,0,6,2,10,8,10,light_music,cooler,regular,2,non_veg,group_study,7,medium,committed,0,0,0,0,10,mechanical,none,Dont Care
1362,male,2,CSE,3,10,1,5,8,5,4,0,cafe_noise,fan,regular,5,veg,early_planner,2,low,single,0,0,1,0,20,mechanical,none,Tamil
1363,male,1,Civil,2,9,0,0,8,2,2,4,light_music,fan,exam_crammer,4,non_veg,last_minute,2,medium,committed,0,0,1,0,10,software,sports,Telugu
1364,female,2,CSE,0,10,1,0,6,4,5,6,cafe_noise,fan,exam_crammer,1,veg,early_planner,1,medium,single,0,0,1,0,15,robotics,none,Multilingual
1365,male,4,ECE,4,9,1,4,7,1,0,2,cafe_noise,cooler,night_before,2,non_veg,early_planner,4,medium,single,0,0,1,0,18,electronics,none,Dont Care
1366,male,2,Metallurgy,0,10,0,5,10,6,5,7,light_music,fan,regular,3,veg,group_study,2,high,committed,1,0,0,0,12,mechanical,sports,Telugu
1367,female,3,ME,22,7,1,9,3,2,2,4,silence,fan,night_before,4,non_veg,early_planner,2,low,single,0,1,0,0,10,management,cultural,Telugu
1368,female,2,ECE,0,7,1,9,8,0,0,4,light_music,cooler,exam_crammer,1,non_veg,group_study,5,high,committed,0,0,0,0,12,mechanical,none,Telugu
1369,male,1,ME,0,8,1,2,6,7,7,4,silence,fan,exam_crammer,2,non_veg,last_minute,7,medium,single,0,0,0,0,11,civil,both,Telugu
1370,male,2,ME,4,10,1,5,6,7,5,7,silence,fan,night_before,3,non_veg,group_study,1,medium,committed,0,0,0,1,9,ai_ml,sports,Telugu
1371,female,3,Metallurgy,3,9,1,4,10,2,1,1,light_music,cooler,exam_crammer,3,non_veg,group_study,3,medium,single,0,0,1,0,19,mechanical,none,Telugu
1372,female,3,MNC,1,7,1,8,6,6,8,1,cafe_noise,cooler,regular,3,veg,early_planner,10,medium,single,1,1,0,0,9,management,none,English
1373,female,4,CSE,4,7,1,7,10,8,7,7,light_music,cooler,night_before,5,non_veg,last_minute,6,medium,single,0,0,1,0,19,mechanical,sports,Multilingual
1374,female,2,AI,23,7,1,6,0,7,6,8,cafe_noise,cooler,regular,4,veg,group_study,0,high,single,0,0,0,0,15,management,both,Hindi
1375,male,3,Others,0,10,0,3,6,2,1,10,silence,cooler,regular,6,veg,early_planner,0,medium,single,0,0,0,1,15,civil,both,Multilingual
1376,female,1,ME,22,10,1,5,5,1,0,9,cafe_noise,cooler,regular,7,veg,early_planner,9,high,committed,0,0,0,0,13,management,sports,Tamil
1377,female,4,ECE,23,7,1,7,2,9,7,9,light_music,fan,night_before,1,non_veg,group_study,6,medium,committed,0,0,0,0,15,mechanical,both,Tamil
1378,male,1,MNC,3,9,0,1,8,6,4,1,cafe_noise,fan,exam_crammer,5,veg,early_planner,6,high,single,0,0,1,0,16,civil,none,Multilingual
1379,female,2,ME,0,6,1,7,8,6,5,3,silence,cooler,regular,8,non_veg,group_study,0,high,committed,0,1,0,0,16,robotics,both,Telugu
1380,male,2,MNC,0,7,1,8,9,8,6,7,silence,cooler,regular,3,non_veg,group_study,0,high,committed,1,1,0,0,9,robotics,none,English
1381,female,2,MNC,23,9,1,3,5,4,4,1,cafe_noise,fan,regular,8,non_veg,group_study,3,high,committed,0,0,0,0,16,ai_ml,cultural,Hindi
1382,female,4,ME,22,7,1,9,9,3,1,3,silence,cooler,exam_crammer,4,veg,last_minute,4,high,committed,0,1,0,0,15,software,both,Dont Care
1383,female,3,EEE,4,7,1,10,9,7,8,9,silence,cooler,exam_crammer,3,non_veg,group_study,4,high,single,1,0,0,1,9,civil,cultural,Dont Care
1384,male,4,Civil,4,9,1,1,7,3,1,0,cafe_noise,fan,night_before,4,non_veg,early_planner,3,low,committed,0,0,1,0,20,mechanical,sports,Telugu
1385,male,1,AI,4,8,1,2,8,3,1,1,silence,fan,exam_crammer,3,non_veg,last_minute,7,medium,committed,0,0,1,1,19,software,both,Multilingual
1386,female,4,AI,4,9,1,1,8,1,0,6,cafe_noise,cooler,night_before,2,veg,early_planner,6,low,single,0,0,0,1,14,robotics,none,Dont Care
1387,male,1,EEE,2,7,1,6,10,0,0,0,cafe_noise,cooler,night_before,5,veg,last_minute,8,medium,single,0,0,1,1,13,mechanical,both,Multilingual
1388,male,4,AI,22,7,0,7,4,3,4,0,silence,fan,night_before,2,veg,last_minute,6,medium,single,1,0,0,0,14,software,sports,English
1389,male,3,MNC,22,9,1,4,5,6,8,1,cafe_noise,cooler,night_before,3,veg,last_minute,9,medium,single,0,0,0,0,15,civil,sports,English
1390,male,1,Metallurgy,4,9,0,2,8,8,6,3,silence,fan,night_before,2,non_veg,last_minute,0,low,single,0,0,0,1,8,civil,none,Multilingual
1391,male,2,ECE,1,10,0,1,9,8,8,6,silence,fan,regular,4,veg,early_planner,6,low,single,0,0,0,0,10,software,both,Telugu
1392,male,2,CSE,22,9,1,4,10,9,10,3,silence,cooler,exam_crammer,4,non_veg,group_study,0,high,single,0,0,0,0,10,management,cultural,Telugu
1393,female,4,AI,4,8,1,5,6,0,2,4,light_music,fan,regular,3,veg,early_planner,6,low,single,0,0,0,1,12,civil,sports,Telugu
1394,female,2,Metallurgy,4,9,0,1,9,4,2,3,silence,fan,night_before,3,non_veg,group_study,9,medium,committed,0,0,0,1,9,electronics,sports,Dont Care
1395,male,1,ME,23,8,0,1,6,6,8,3,cafe_noise,fan,exam_crammer,0,veg,early_planner,7,low,single,0,0,0,0,11,robotics,none,Hindi
1396,female,2,Civil,0,10,1,0,8,6,6,8,cafe_noise,cooler,regular,3,veg,last_minute,10,medium,committed,0,0,0,0,9,ai_ml,both,Hindi
1397,female,3,MNC,1,5,0,7,9,9,10,5,cafe_noise,cooler,regular,3,veg,last_minute,8,high,single,0,1,1,0,20,ai_ml,cultural,Telugu
1398,female,3,Civil,1,7,1,6,8,5,6,2,light_music,cooler,night_before,0,non_veg,group_study,2,high,single,0,0,0,1,12,electronics,both,Multilingual
1399,female,4,ECE,1,9,1,3,6,10,10,5,light_music,fan,regular,4,non_veg,group_study,3,high,committed,0,0,0,1,11,software,both,English
1400,male,1,ECE,1,5,1,7,9,9,7,6,cafe_noise,fan,regular,3,veg,early_planner,3,low,single,0,1,0,0,9,civil,cultural,Tamil
1401,female,3,EEE,1,8,1,0,8,3,2,6,cafe_noise,cooler,regular,5,veg,group_study,8,medium,single,1,0,0,0,15,electronics,none,English
1402,female,3,Others,3,7,1,9,6,2,3,7,light_music,fan,regular,7,veg,early_planner,6,medium,committed,0,0,0,1,13,electronics,sports,English
1403,male,1,EEE,0,8,1,1,9,8,7,3,cafe_noise,fan,regular,2,veg,group_study,2,high,committed,0,0,0,0,8,civil,none,Tamil
1404,male,2,Metallurgy,23,6,1,9,5,9,10,0,silence,cooler,night_before,4,veg,group_study,9,high,committed,0,1,0,0,10,robotics,none,Telugu
1405,female,2,Civil,4,8,1,2,7,3,1,5,silence,fan,night_before,0,veg,group_study,4,medium,committed,0,0,0,1,10,civil,both,English
1406,female,4,Others,1,8,0,4,9,7,5,7,cafe_noise,fan,regular,7,non_veg,last_minute,6,low,committed,1,0,0,0,14,civil,cultural,Tamil
1407,female,2,ME,22,9,0,5,3,0,1,4,silence,fan,night_before,0,non_veg,last_minute,7,low,committed,0,0,0,0,9,management,sports,Dont Care
1408,female,1,MNC,23,10,1,4,4,6,8,2,cafe_noise,fan,night_before,0,non_veg,early_planner,0,medium,single,0,0,0,0,12,mechanical,both,Multilingual
1409,female,3,Civil,22,10,1,3,8,5,3,3,light_music,fan,exam_crammer,0,non_veg,group_study,1,high,single,0,0,0,0,11,software,sports,Multilingual
1410,female,2,EEE,1,8,1,0,8,0,0,7,cafe_noise,fan,regular,2,non_veg,early_planner,6,high,single,0,0,0,1,8,ai_ml,both,Multilingual
1411,male,4,CSE,4,9,1,4,6,3,3,5,light_music,cooler,night_before,4,non_veg,group_study,10,medium,single,1,0,1,0,14,ai_ml,cultural,Telugu
1412,female,2,Others,2,7,1,7,7,4,2,4,silence,cooler,night_before,1,veg,last_minute,1,medium,single,0,1,0,1,10,electronics,sports,English
1413,female,1,Others,0,7,1,6,9,10,10,8,silence,fan,regular,4,veg,last_minute,6,high,committed,0,1,0,0,15,management,sports,English
1414,male,4,MNC,22,8,0,1,7,7,5,9,silence,cooler,exam_crammer,1,veg,group_study,8,high,committed,0,0,0,0,11,electronics,none,Hindi
1415,male,2,AI,2,5,0,10,9,3,1,2,cafe_noise,cooler,regular,6,veg,group_study,10,medium,single,0,1,1,0,12,electronics,both,Multilingual
1416,male,4,ECE,0,7,1,9,8,2,4,6,light_music,cooler,exam_crammer,3,veg,last_minute,1,medium,committed,0,0,0,0,13,software,both,Telugu
1417,male,1,ECE,0,9,1,0,6,1,3,8,light_music,fan,regular,5,non_veg,last_minute,6,medium,single,0,0,0,0,13,electronics,both,Tamil
1418,female,3,CSE,22,9,1,4,3,3,1,10,silence,cooler,regular,5,non_veg,early_planner,3,medium,committed,0,0,0,0,11,electronics,none,Telugu
1419,female,1,Metallurgy,1,7,1,9,6,10,10,10,silence,fan,regular,5,non_veg,last_minute,10,high,single,0,1,0,0,16,mechanical,none,English
1420,female,1,Metallurgy,22,6,1,9,0,9,10,3,light_music,cooler,regular,4,non_veg,group_study,1,high,single,0,1,0,0,15,software,sports,Multilingual
1421,female,1,ME,3,10,1,5,9,3,1,9,cafe_noise,cooler,exam_crammer,6,non_veg,early_planner,6,medium,single,0,0,0,1,17,robotics,both,Hindi
1422,female,1,Civil,2,5,1,6,10,9,10,9,silence,fan,exam_crammer,5,veg,group_study,4,high,committed,0,1,1,0,13,management,both,Dont Care
1423,female,3,AI,1,9,0,0,8,4,2,2,cafe_noise,cooler,night_before,5,non_veg,early_planner,0,medium,committed,0,0,0,1,17,robotics,sports,Telugu
1424,male,3,EEE,0,6,1,7,9,6,8,0,silence,fan,regular,5,non_veg,group_study,4,medium,single,0,1,1,0,19,civil,sports,Hindi
1425,female,4,Others,2,5,0,7,7,8,7,8,silence,cooler,exam_crammer,3,non_veg,last_minute,2,low,committed,0,1,1,0,15,mechanical,sports,English
1426,male,2,CSE,23,9,0,0,10,1,1,0,cafe_noise,cooler,exam_crammer,3,veg,group_study,6,medium,single,0,0,0,0,10,ai_ml,cultural,Tamil
1427,male,3,ECE,23,8,0,3,7,4,5,1,cafe_noise,cooler,exam_crammer,3,veg,early_planner,5,medium,single,0,0,0,0,16,civil,cultural,Telugu
1428,female,3,ME,0,9,1,1,7,10,10,8,cafe_noise,cooler,regular,7,veg,group_study,7,high,committed,0,0,0,0,16,robotics,sports,Dont Care
1429,male,2,Metallurgy,4,9,1,2,6,9,10,4,cafe_noise,fan,night_before,7,veg,early_planner,4,low,single,0,0,0,1,17,software,none,English
1430,female,3,CSE,0,7,1,7,9,8,9,3,light_music,fan,exam_crammer,0,veg,group_study,1,medium,single,0,0,0,1,12,ai_ml,none,Multilingual
1431,male,1,Others,3,10,1,3,6,2,0,8,light_music,cooler,regular,7,veg,last_minute,8,medium,single,0,0,1,0,13,electronics,both,Telugu
1432,female,1,EEE,2,7,1,7,6,0,0,8,silence,fan,exam_crammer,1,non_veg,last_minute,10,medium,committed,0,1,1,0,17,software,cultural,Hindi
1433,male,2,ME,3,10,1,3,10,1,0,1,silence,cooler,exam_crammer,5,non_veg,group_study,7,medium,single,0,0,0,1,16,ai_ml,cultural,Telugu
1434,female,4,Others,23,8,1,1,4,5,4,2,silence,fan,night_before,1,non_veg,group_study,5,high,single,0,0,0,0,9,robotics,sports,English
1435,female,4,ECE,2,7,1,9,10,4,3,2,light_music,fan,exam_crammer,0,veg,group_study,9,medium,single,0,1,1,1,12,civil,sports,English
1436,female,2,ECE,1,6,0,6,10,0,0,4,cafe_noise,fan,exam_crammer,3,veg,early_planner,6,medium,single,0,1,1,1,21,electronics,sports,Hindi
1437,female,2,ECE,3,8,1,1,8,0,0,2,silence,cooler,regular,4,veg,group_study,8,high,committed,0,0,1,1,17,electronics,sports,Dont Care
1438,female,1,CSE,1,7,1,9,6,10,9,9,light_music,fan,regular,3,veg,group_study,6,high,single,0,1,0,0,10,management,sports,English
1439,male,4,CSE,1,9,1,0,7,3,1,5,silence,fan,night_before,2,non_veg,early_planner,2,low,single,0,0,0,0,8,software,none,Telugu
1440,male,3,Metallurgy,23,6,0,7,3,3,5,1,light_music,cooler,regular,3,veg,last_minute,5,high,committed,0,1,0,0,9,civil,none,Dont Care
1441,male,1,Metallurgy,22,8,1,1,1,5,6,5,cafe_noise,cooler,regular,4,veg,group_study,10,high,committed,0,0,0,0,13,electronics,sports,Hindi
1442,female,2,EEE,2,7,1,9,7,5,5,5,light_music,cooler,night_before,4,veg,group_study,10,medium,committed,0,0,0,1,14,ai_ml,none,English
1443,male,4,ME,0,9,1,0,7,9,7,1,cafe_noise,fan,exam_crammer,3,veg,last_minute,6,high,committed,0,0,0,0,10,management,sports,English
1444,female,3,MNC,3,10,1,5,8,5,3,5,silence,fan,night_before,3,veg,last_minute,1,medium,committed,0,0,1,0,18,management,sports,Telugu
1445,female,3,MNC,0,9,1,4,7,0,0,5,cafe_noise,fan,regular,7,non_veg,early_planner,2,medium,committed,0,0,0,1,16,mechanical,cultural,English
1446,male,1,Others,4,9,1,0,8,9,9,5,light_music,fan,night_before,4,veg,group_study,3,high,single,0,0,0,1,13,robotics,none,Telugu
1447,male,4,ECE,3,9,1,5,6,8,7,4,silence,fan,exam_crammer,6,veg,group_study,9,high,single,0,0,0,1,17,software,none,Multilingual
1448,female,4,ME,4,6,1,6,8,10,10,6,silence,fan,night_before,0,non_veg,early_planner,5,high,committed,0,1,0,1,14,civil,cultural,Dont Care
1449,male,2,CSE,22,9,1,1,3,6,7,4,light_music,cooler,regular,3,veg,last_minute,0,medium,single,0,0,0,0,9,mechanical,none,Telugu
1450,female,4,Civil,22,8,0,5,3,6,7,10,cafe_noise,fan,regular,9,veg,early_planner,8,medium,committed,0,0,0,0,17,mechanical,cultural,Tamil
1451,female,4,AI,4,10,0,5,10,10,10,0,light_music,fan,night_before,3,non_veg,last_minute,4,high,single,1,0,1,1,14,software,both,English
1452,female,1,EEE,22,10,1,4,8,6,7,8,cafe_noise,fan,exam_crammer,2,non_veg,early_planner,6,low,committed,0,0,0,0,15,ai_ml,none,Multilingual
1453,female,4,ECE,22,6,1,8,4,1,2,2,cafe_noise,cooler,night_before,3,non_veg,last_minute,8,high,committed,1,1,0,0,9,civil,sports,Dont Care
1454,female,3,ECE,23,5,1,7,7,1,0,1,silence,fan,exam_crammer,3,non_veg,early_planner,8,medium,single,0,1,0,0,13,robotics,cultural,Hindi
1455,male,1,ECE,4,8,1,5,8,5,3,9,cafe_noise,cooler,exam_crammer,5,non_veg,last_minute,0,medium,committed,0,0,1,0,17,software,sports,Tamil
1456,male,1,CSE,0,8,1,5,10,6,6,5,silence,fan,night_before,1,non_veg,last_minute,0,medium,single,0,0,1,1,14,civil,sports,Hindi
1457,female,2,CSE,2,7,1,6,8,2,0,7,light_music,cooler,exam_crammer,0,non_veg,last_minute,2,low,committed,0,1,1,0,12,mechanical,none,Tamil
1458,female,4,AI,0,8,1,4,8,3,3,1,light_music,cooler,regular,3,non_veg,last_minute,5,low,committed,0,0,0,0,11,mechanical,cultural,Multilingual
1459,male,2,ME,1,7,1,9,8,2,1,3,silence,cooler,night_before,2,non_veg,last_minute,1,medium,single,0,1,0,0,16,software,both,Dont Care
1460,male,3,ECE,0,8,1,3,7,6,5,1,silence,fan,exam_crammer,5,non_veg,group_study,9,high,committed,0,0,0,0,14,civil,sports,Multilingual
1461,female,1,MNC,23,6,1,8,2,6,8,8,cafe_noise,cooler,regular,4,veg,last_minute,10,high,single,0,1,0,0,10,mechanical,sports,Multilingual
1462,male,1,Metallurgy,4,8,1,0,8,3,5,9,silence,fan,night_before,0,non_veg,group_study,0,medium,single,0,0,1,0,16,software,both,Tamil
1463,female,1,MNC,0,7,1,8,6,6,5,1,light_music,cooler,regular,5,non_veg,last_minute,0,medium,single,0,0,0,1,11,management,cultural,Telugu
1464,male,3,Others,2,7,1,6,10,4,3,9,silence,fan,regular,8,non_veg,group_study,4,high,single,0,1,1,0,15,software,none,Dont Care
1465,female,3,MNC,3,8,1,1,9,0,0,1,silence,cooler,regular,7,non_veg,group_study,3,high,single,0,0,1,0,21,robotics,sports,Hindi
1466,male,2,Others,1,9,1,3,8,9,8,4,silence,cooler,exam_crammer,0,non_veg,early_planner,0,medium,committed,0,0,0,0,8,software,none,Telugu
1467,female,2,Civil,0,10,1,0,6,3,1,4,cafe_noise,fan,night_before,2,veg,last_minute,3,low,committed,0,0,1,0,15,management,cultural,Telugu
1468,male,2,Metallurgy,0,7,1,6,8,6,6,6,silence,cooler,night_before,2,veg,early_planner,2,low,single,1,0,0,0,8,civil,both,English
1469,male,4,MNC,0,9,1,4,8,1,0,0,cafe_noise,fan,exam_crammer,2,veg,early_planner,1,low,committed,1,0,0,1,12,civil,none,Hindi
1470,female,1,Civil,22,10,1,3,1,1,1,1,cafe_noise,cooler,night_before,2,non_veg,last_minute,8,high,single,0,0,0,0,9,mechanical,cultural,Tamil
1471,male,1,EEE,0,7,1,10,6,0,0,10,silence,cooler,regular,4,non_veg,early_planner,10,high,committed,0,0,0,1,16,electronics,none,English
1472,female,2,ME,23,8,1,3,3,1,2,10,cafe_noise,fan,night_before,2,veg,last_minute,0,medium,single,1,0,0,0,10,robotics,none,English
1473,male,1,Civil,23,6,1,10,6,9,10,5,silence,fan,exam_crammer,3,non_veg,early_planner,6,high,committed,0,1,0,0,9,civil,sports,Multilingual
1474,female,2,ME,23,8,0,0,5,7,7,1,light_music,fan,regular,2,non_veg,last_minute,3,low,single,0,0,0,0,8,mechanical,none,Tamil
1475,male,4,MNC,4,10,0,2,10,10,10,3,light_music,cooler,exam_crammer,3,veg,last_minute,4,low,committed,1,0,0,1,12,mechanical,sports,Telugu
1476,female,4,Civil,1,9,1,0,8,7,8,9,cafe_noise,fan,regular,5,non_veg,last_minute,9,medium,single,0,0,0,0,11,robotics,cultural,Dont Care
1477,male,3,Metallurgy,23,7,0,7,4,7,6,5,light_music,fan,regular,4,non_veg,group_study,4,high,single,0,0,0,0,16,robotics,cultural,Telugu
1478,female,4,MNC,22,8,1,0,1,0,0,6,silence,cooler,night_before,5,non_veg,early_planner,0,low,committed,0,0,0,0,17,mechanical,sports,Telugu
1479,male,2,ECE,1,9,1,0,6,0,1,9,cafe_noise,fan,regular,11,non_veg,group_study,5,medium,single,0,0,0,0,17,management,both,Multilingual
1480,female,4,CSE,1,10,1,3,7,9,7,4,silence,fan,exam_crammer,0,non_veg,early_planner,8,high,single,0,0,1,0,18,electronics,none,Telugu
1481,female,3,Civil,4,10,0,3,10,3,4,7,cafe_noise,cooler,night_before,4,non_veg,early_planner,1,low,committed,0,0,1,0,13,management,cultural,Hindi
1482,female,1,Metallurgy,0,8,1,2,9,5,7,5,cafe_noise,cooler,exam_crammer,3,non_veg,early_planner,6,medium,committed,0,0,1,0,20,ai_ml,cultural,Telugu
1483,male,2,EEE,1,7,0,7,9,7,9,4,cafe_noise,cooler,regular,3,veg,group_study,5,high,single,0,0,1,0,21,management,both,Telugu
1484,female,1,ECE,22,7,1,7,7,1,0,3,cafe_noise,cooler,exam_crammer,2,veg,early_planner,4,low,single,0,0,0,0,12,mechanical,cultural,Hindi
1485,male,3,EEE,4,9,1,0,8,2,1,5,light_music,cooler,exam_crammer,2,non_veg,group_study,3,medium,single,0,0,1,1,18,robotics,sports,Multilingual
1486,female,3,MNC,1,7,1,7,8,5,7,5,light_music,fan,regular,4,non_veg,last_minute,3,medium,single,1,0,0,1,11,software,both,English
1487,male,3,CSE,2,9,1,5,8,9,10,5,light_music,cooler,night_before,3,veg,early_planner,5,high,committed,0,0,0,1,9,software,cultural,Tamil
1488,female,1,Civil,2,7,1,10,9,3,3,0,cafe_noise,cooler,exam_crammer,0,veg,early_planner,3,medium,single,0,1,1,0,13,robotics,both,Multilingual
1489,male,1,Civil,0,7,1,10,6,1,3,5,light_music,cooler,regular,5,veg,last_minute,4,low,single,0,0,0,0,15,management,both,Telugu
1490,male,1,MNC,4,8,1,4,8,6,5,0,cafe_noise,fan,night_before,4,veg,last_minute,5,low,committed,0,0,1,0,19,robotics,cultural,English
1491,female,1,MNC,3,9,1,0,7,3,5,4,light_music,fan,night_before,3,veg,early_planner,4,low,committed,0,0,1,0,21,ai_ml,cultural,Tamil
1492,male,3,CSE,1,10,1,1,7,7,6,6,cafe_noise,fan,night_before,3,veg,last_minute,6,high,single,0,0,1,0,17,civil,cultural,Tamil
1493,male,3,Metallurgy,4,9,0,4,10,7,5,0,light_music,fan,exam_crammer,2,veg,group_study,8,medium,committed,0,0,1,0,22,robotics,both,Tamil
1494,female,2,Metallurgy,22,9,1,2,10,6,8,0,light_music,cooler,exam_crammer,0,non_veg,group_study,9,medium,committed,0,0,0,0,14,software,sports,Hindi
1495,male,2,CSE,1,6,1,7,9,9,8,5,light_music,cooler,exam_crammer,4,veg,early_planner,6,low,committed,0,1,0,0,13,electronics,sports,Hindi
1496,male,1,Metallurgy,1,10,1,0,9,8,9,6,cafe_noise,cooler,night_before,5,veg,group_study,6,high,single,0,0,0,1,11,robotics,none,English
1497,male,4,Others,1,5,1,6,7,3,3,5,cafe_noise,fan,exam_crammer,3,veg,group_study,3,high,single,0,1,0,0,17,ai_ml,cultural,Telugu
1498,female,4,ME,1,10,0,5,10,6,5,4,light_music,cooler,regular,3,non_veg,early_planner,0,medium,single,1,0,0,0,9,electronics,sports,English
1499,male,3,CSE,2,10,0,3,7,9,10,5,cafe_noise,fan,exam_crammer,4,non_veg,last_minute,7,low,committed,0,0,1,0,18,ai_ml,none,Telugu
1500,female,3,CSE,2,9,1,3,7,9,10,2,silence,fan,exam_crammer,5,non_veg,early_planner,3,low,single,0,0,1,0,17,electronics,none,Multilingual
1501,male,3,AI,1,10,1,0,10,0,0,8,light_music,fan,night_before,0,veg,group_study,0,high,single,0,0,0,0,14,robotics,cultural,Tamil
1502,male,2,ECE,3,8,0,2,7,3,4,4,light_music,cooler,exam_crammer,4,veg,early_planner,4,medium,single,0,0,0,1,10,software,none,Tamil
1503,male,2,ECE,4,7,0,6,7,1,0,1,silence,cooler,regular,2,veg,early_planner,7,high,committed,0,0,0,1,8,electronics,sports,Hindi
1504,female,3,Others,1,9,0,0,7,8,9,9,cafe_noise,cooler,night_before,2,non_veg,group_study,3,high,single,1,0,0,0,17,mechanical,none,Multilingual
1505,male,3,MNC,0,5,0,7,10,4,2,9,cafe_noise,cooler,regular,4,non_veg,group_study,7,high,single,0,1,1,1,20,civil,none,Dont Care
1506,male,3,MNC,4,7,1,8,6,2,2,6,cafe_noise,fan,night_before,1,non_veg,early_planner,7,medium,single,0,1,0,1,8,ai_ml,sports,Multilingual
1507,female,4,EEE,1,9,1,4,8,3,4,2,light_music,cooler,night_before,1,non_veg,group_study,2,high,single,0,0,0,1,10,electronics,none,Telugu
1508,male,2,Others,3,8,1,1,10,5,3,0,light_music,fan,exam_crammer,1,non_veg,group_study,8,medium,committed,0,0,0,1,12,ai_ml,none,Multilingual
1509,female,4,CSE,22,9,1,4,3,9,8,2,light_music,fan,regular,3,non_veg,group_study,2,high,single,0,0,0,0,14,software,both,Hindi
1510,female,4,Others,23,8,1,3,3,0,0,8,light_music,fan,night_before,1,veg,group_study,0,high,single,1,0,0,0,15,ai_ml,none,Telugu
1511,male,3,Others,1,7,1,10,10,6,8,4,light_music,fan,exam_crammer,0,non_veg,group_study,1,high,committed,1,0,0,0,16,ai_ml,none,English
1512,female,3,Others,1,8,1,2,9,7,5,6,cafe_noise,fan,night_before,2,non_veg,group_study,5,high,committed,0,0,0,0,8,mechanical,both,Telugu
1513,male,1,ECE,4,8,1,0,7,6,8,2,silence,fan,night_before,4,non_veg,last_minute,9,medium,committed,0,0,0,1,17,ai_ml,both,English
1514,female,1,Others,22,7,1,10,1,6,6,3,cafe_noise,fan,night_before,5,non_veg,early_planner,1,medium,committed,0,0,0,0,13,electronics,both,Dont Care
1515,female,4,ME,3,6,1,8,6,8,6,0,cafe_noise,cooler,night_before,4,veg,group_study,5,high,committed,0,1,1,1,10,ai_ml,cultural,Telugu
1516,male,2,MNC,2,9,1,1,8,3,1,2,light_music,cooler,night_before,2,veg,early_planner,0,medium,single,0,0,0,1,11,robotics,cultural,Tamil
1517,female,3,EEE,2,6,0,10,7,6,6,6,silence,fan,night_before,3,non_veg,last_minute,10,high,committed,0,1,0,1,12,ai_ml,sports,Dont Care
1518,female,3,ME,1,9,0,1,7,8,7,3,silence,cooler,exam_crammer,2,veg,group_study,0,high,committed,0,0,0,1,8,robotics,none,English
1519,female,4,EEE,3,9,1,0,8,4,2,1,cafe_noise,cooler,night_before,1,veg,early_planner,4,high,committed,0,0,1,0,17,civil,sports,Hindi
1520,female,1,AI,0,10,1,2,7,1,1,4,silence,cooler,regular,7,veg,group_study,9,high,single,0,0,0,0,14,ai_ml,cultural,Dont Care
1521,female,2,EEE,3,8,1,0,6,4,5,4,cafe_noise,cooler,exam_crammer,2,veg,group_study,10,high,single,0,0,1,0,18,management,none,Dont Care
1522,male,1,MNC,23,8,1,4,4,3,5,1,cafe_noise,fan,regular,5,veg,group_study,8,medium,single,0,0,0,0,11,civil,none,Dont Care
